timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Filename,Latency,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1656986701938,11576,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-26,,false,,179,50,50,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11576,1,1,80d8f8a96898,0,3132
1656986701974,11541,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-48,,false,,179,49,49,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11541,1,1,80d8f8a96898,0,3079
1656986702183,11332,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-428,,false,,179,48,48,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11332,1,1,80d8f8a96898,0,2883
1656986702016,11500,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-186,,false,,179,47,47,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11500,1,1,80d8f8a96898,0,3046
1656986702061,11455,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-242,,false,,179,46,46,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11455,1,1,80d8f8a96898,0,3002
1656986702043,11474,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-204,,false,,179,45,45,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11474,1,1,80d8f8a96898,0,3020
1656986701937,11580,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-3,,false,,179,44,44,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11580,1,1,80d8f8a96898,0,3122
1656986702115,11403,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-330,,false,,179,43,43,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11403,1,1,80d8f8a96898,0,2947
1656986701939,11580,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-1,,false,,179,42,42,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11580,1,1,80d8f8a96898,0,3124
1656986702135,11385,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-362,,false,,179,40,40,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11385,1,1,80d8f8a96898,0,2928
